CNPJ,RazaoSocial,RegistroANS,Trimestre,Ano,ValorDespesas,UF,Modalidade
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",419851,1,2025,18159577.09,SC,Autogestão
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",419851,2,2025,33438582.080000002,SC,Autogestão
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",419851,3,2025,49355555.51,SC,Autogestão
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,419958,1,2025,49280750.02,SP,Medicina de Grupo
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,419958,2,2025,90738245.2,SP,Medicina de Grupo
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,419958,3,2025,133666403.8,SP,Medicina de Grupo
19512026000147,PLAMESC PLANOS DE SAÚDE LTDA,419974,1,2025,15430278.03,RJ,Medicina de Grupo
19512026000147,PLAMESC PLANOS DE SAÚDE LTDA,419974,2,2025,26085782.84,RJ,Medicina de Grupo
19512026000147,PLAMESC PLANOS DE SAÚDE LTDA,419974,3,2025,39761763.5,RJ,Medicina de Grupo
15713057000105,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,420000,1,2025,103375179.32,BA,Medicina de Grupo
15713057000105,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,420000,2,2025,182479296.6,BA,Medicina de Grupo
15713057000105,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,420000,3,2025,268721708.78,BA,Medicina de Grupo
19031941000110,SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.,420051,1,2025,2761663.6199999996,SP,Odontologia de Grupo
19031941000110,SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.,420051,2,2025,2761536.2199999997,SP,Odontologia de Grupo
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",420077,1,2025,360050553.9,SP,Autogestão
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",420077,2,2025,745381700.48,SP,Autogestão
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",420077,3,2025,1152295682.97,SP,Autogestão
23053901000147,SANTA CASA DE SAÚDE - SCS,420085,1,2025,29036490.48,ES,Medicina de Grupo
23053901000147,SANTA CASA DE SAÚDE - SCS,420085,2,2025,55668561.24,ES,Medicina de Grupo
23053901000147,SANTA CASA DE SAÚDE - SCS,420085,3,2025,81918311.53,ES,Medicina de Grupo
13083167000105,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,420093,1,2025,6938230.35,SE,Autogestão
13083167000105,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,420093,2,2025,12090954.9,SE,Autogestão
13083167000105,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,420093,3,2025,18617306.58,SE,Autogestão
24277422000177,UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA,420107,1,2025,0.0,SP,Administradora de Benefícios
24277422000177,UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA,420107,2,2025,-3742802.37,SP,Administradora de Benefícios
24277422000177,UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA,420107,3,2025,-4375333.52,SP,Administradora de Benefícios
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,420123,1,2025,13633299.399999999,SP,Medicina de Grupo
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,420123,2,2025,22949125.26,SP,Medicina de Grupo
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,420123,3,2025,34842973.64,SP,Medicina de Grupo
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,420158,1,2025,149473338.31,SP,Medicina de Grupo
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,420158,2,2025,309106395.54,SP,Medicina de Grupo
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,420158,3,2025,478670139.59999996,SP,Medicina de Grupo
24645912000189,PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA,420166,1,2025,234071569.28,SP,Medicina de Grupo
24645912000189,PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA,420166,2,2025,464001173.37,SP,Medicina de Grupo
24645912000189,PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA,420166,3,2025,689040763.38,SP,Medicina de Grupo
25205234000104,R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA,420271,2,2025,46170986.84,SP,Medicina de Grupo
25205234000104,R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA,420271,3,2025,69951499.27,SP,Medicina de Grupo
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,420701,1,2025,45775451.19,RS,Autogestão
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,420701,2,2025,94066140.33,RS,Autogestão
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,420701,3,2025,152568401.68,RS,Autogestão
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,420786,1,2025,37569517.43,SP,Medicina de Grupo
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,420786,2,2025,73545246.42,SP,Medicina de Grupo
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,420786,3,2025,109993430.43,SP,Medicina de Grupo
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,420816,1,2025,4552282.2,SP,Medicina de Grupo
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,420816,2,2025,8003987.45,SP,Medicina de Grupo
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,420816,3,2025,11590570.84,SP,Medicina de Grupo
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,420841,1,2025,1154576.18,SP,Medicina de Grupo
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,420841,2,2025,678443.42,SP,Medicina de Grupo
22694698000125,INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA,420841,3,2025,-2383485.46,SP,Medicina de Grupo
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,420930,1,2025,4075688.3899999997,PR,Filantropia
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,420930,2,2025,4401363.69,PR,Filantropia
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,420930,3,2025,4401363.69,PR,Filantropia
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,420981,1,2025,10671508.459999999,DF,Medicina de Grupo
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,420981,2,2025,20646450.67,DF,Medicina de Grupo
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,420981,3,2025,31384750.15,DF,Medicina de Grupo
27067508000163,ASSOCIAÇÃO SÃO LUIZ SAÚDE,421006,1,2025,82792917.33,SP,Medicina de Grupo
27067508000163,ASSOCIAÇÃO SÃO LUIZ SAÚDE,421006,2,2025,151921108.45000002,SP,Medicina de Grupo
27067508000163,ASSOCIAÇÃO SÃO LUIZ SAÚDE,421006,3,2025,226955913.66,SP,Medicina de Grupo
28311619000136,NEXO - ADMINISTRADORA DE BENEFICIOS LTDA,421146,1,2025,0.0,SP,Administradora de Benefícios
28311619000136,NEXO - ADMINISTRADORA DE BENEFICIOS LTDA,421146,2,2025,0.0,SP,Administradora de Benefícios
28311619000136,NEXO - ADMINISTRADORA DE BENEFICIOS LTDA,421146,3,2025,0.0,SP,Administradora de Benefícios
28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,421154,1,2025,81841725.8,SP,Medicina de Grupo
28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,421154,2,2025,141502500.95000002,SP,Medicina de Grupo
28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,421154,3,2025,266804316.05,SP,Medicina de Grupo
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,421189,1,2025,5580635.93,MG,Filantropia
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,421189,2,2025,12064251.42,MG,Filantropia
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,421189,3,2025,18107643.19,MG,Filantropia
08225953000160,SANTA CASA DE MAUÁ SAÚDE,421197,1,2025,141395294.16,SP,Medicina de Grupo
08225953000160,SANTA CASA DE MAUÁ SAÚDE,421197,2,2025,269332883.68,SP,Medicina de Grupo
08225953000160,SANTA CASA DE MAUÁ SAÚDE,421197,3,2025,402213876.45,SP,Medicina de Grupo
04574626000162,CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL,421341,1,2025,139829876.5,MS,Autogestão
04574626000162,CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL,421341,2,2025,265659523.67,MS,Autogestão
04574626000162,CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL,421341,3,2025,394048194.77,MS,Autogestão
29910807000143,RIO DOCE SAÚDE,421359,1,2025,23868226.02,ES,Medicina de Grupo
29910807000143,RIO DOCE SAÚDE,421359,2,2025,42955788.31,ES,Medicina de Grupo
29910807000143,RIO DOCE SAÚDE,421359,3,2025,68878572.63,ES,Medicina de Grupo
28310835000167,MEDHEALTH PLANOS DE SAÚDE LTDA,421367,1,2025,7744555.409999999,PR,Medicina de Grupo
28310835000167,MEDHEALTH PLANOS DE SAÚDE LTDA,421367,2,2025,2661280.53,PR,Medicina de Grupo
28310835000167,MEDHEALTH PLANOS DE SAÚDE LTDA,421367,3,2025,4392265.77,PR,Medicina de Grupo
27452545000195,2CARE OPERADORA DE SAÚDE LTDA.,421421,1,2025,343798564.09,SP,Medicina de Grupo
27452545000195,2CARE OPERADORA DE SAÚDE LTDA.,421421,2,2025,674659333.71,SP,Medicina de Grupo
27452545000195,2CARE OPERADORA DE SAÚDE LTDA.,421421,3,2025,973821219.0500001,SP,Medicina de Grupo
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,421561,1,2025,1196580.56,TO,Odontologia de Grupo
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,421561,2,2025,2161035.82,TO,Odontologia de Grupo
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,421561,3,2025,3070994.63,TO,Odontologia de Grupo
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,421618,1,2025,8177937.47,SP,Medicina de Grupo
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,421618,2,2025,15471437.15,SP,Medicina de Grupo
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,421618,3,2025,21587989.95,SP,Medicina de Grupo
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,421634,1,2025,8036943.140000001,RJ,Medicina de Grupo
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,421634,2,2025,13737196.99,RJ,Medicina de Grupo
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,421634,3,2025,21275335.77,RJ,Medicina de Grupo
31763326000102,EXCELÊNCIA PLANO DE SAÚDE S/A,421642,1,2025,2028.5099999999998,ES,Medicina de Grupo
31763326000102,EXCELÊNCIA PLANO DE SAÚDE S/A,421642,2,2025,279793.14,ES,Medicina de Grupo
31763326000102,EXCELÊNCIA PLANO DE SAÚDE S/A,421642,3,2025,4734574.68,ES,Medicina de Grupo
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,421707,1,2025,22509156.990000002,SP,Medicina de Grupo
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,421707,2,2025,33819951.18,SP,Medicina de Grupo
15011651000154,BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A,421715,1,2025,2144364238.25,SP,Medicina de Grupo
15011651000154,BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A,421715,2,2025,3667910149.1,SP,Medicina de Grupo
15011651000154,BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A,421715,3,2025,5477907353.71,SP,Medicina de Grupo
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,421723,1,2025,2814707.1,RJ,Medicina de Grupo
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,421723,2,2025,5434993.95,RJ,Medicina de Grupo
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,421723,3,2025,9701941.6,RJ,Medicina de Grupo
29174910000172,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,421731,1,2025,58624735.800000004,SP,Medicina de Grupo
29174910000172,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,421731,2,2025,153598086.55,SP,Medicina de Grupo
29174910000172,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,421731,3,2025,342218942.27,SP,Medicina de Grupo
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,421766,1,2025,66380670.7,ES,Medicina de Grupo
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,421766,2,2025,171178590.31,ES,Medicina de Grupo
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,421766,3,2025,298053649.94,ES,Medicina de Grupo
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,421871,1,2025,15604288.49,PR,Medicina de Grupo
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,421871,2,2025,32001842.82,PR,Medicina de Grupo
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,421871,3,2025,44941433.36,PR,Medicina de Grupo
34266553000102,ALICE OPERADORA LTDA.,421928,1,2025,568628982.18,SP,Medicina de Grupo
34266553000102,ALICE OPERADORA LTDA.,421928,2,2025,1173583491.53,SP,Medicina de Grupo
34266553000102,ALICE OPERADORA LTDA.,421928,3,2025,1939273792.45,SP,Medicina de Grupo
33379144000150,ÚNICA ASSISTENCIA MEDICA LTDA,421944,1,2025,84597850.23,SP,Medicina de Grupo
33379144000150,ÚNICA ASSISTENCIA MEDICA LTDA,421944,2,2025,124393823.15,SP,Medicina de Grupo
33379144000150,ÚNICA ASSISTENCIA MEDICA LTDA,421944,3,2025,203765977.02,SP,Medicina de Grupo
34539000000186,KLINI PLANOS DE SAÚDE LTDA,422029,1,2025,380646148.77,RJ,Medicina de Grupo
34539000000186,KLINI PLANOS DE SAÚDE LTDA,422029,2,2025,784579618.66,RJ,Medicina de Grupo
34539000000186,KLINI PLANOS DE SAÚDE LTDA,422029,3,2025,1216963296.13,RJ,Medicina de Grupo
33922160000147,ASSOCIAÇÃO FCA SAÚDE,422053,1,2025,50603476.550000004,MG,Autogestão
33922160000147,ASSOCIAÇÃO FCA SAÚDE,422053,2,2025,95747025.13000001,MG,Autogestão
33922160000147,ASSOCIAÇÃO FCA SAÚDE,422053,3,2025,141154246.05,MG,Autogestão
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,422070,1,2025,89248794.85,RJ,Autogestão
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,422070,2,2025,162953169.98,RJ,Autogestão
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,422070,3,2025,279487262.41,RJ,Autogestão
34907159000106,ODONT-OPERADORA ODONTOLOGICA LTDA,422088,1,2025,7836255.9,SP,Odontologia de Grupo
34907159000106,ODONT-OPERADORA ODONTOLOGICA LTDA,422088,2,2025,7753806.029999999,SP,Odontologia de Grupo
34907159000106,ODONT-OPERADORA ODONTOLOGICA LTDA,422088,3,2025,13458418.24,SP,Odontologia de Grupo
34811615000110,UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A,422126,1,2025,0.0,ES,Administradora de Benefícios
34811615000110,UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A,422126,3,2025,-12200.42,ES,Administradora de Benefícios
34608096000197,UNIVIDA USA OPERADORA EM SAUDE S/A,422134,1,2025,985330.31,SP,Medicina de Grupo
34608096000197,UNIVIDA USA OPERADORA EM SAUDE S/A,422134,2,2025,-7429310.4399999995,SP,Medicina de Grupo
34608096000197,UNIVIDA USA OPERADORA EM SAUDE S/A,422134,3,2025,-13311869.2,SP,Medicina de Grupo
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,422151,1,2025,25312018.28,BA,Medicina de Grupo
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,422151,2,2025,47549270.65,BA,Medicina de Grupo
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,422151,3,2025,81816893.67999999,BA,Medicina de Grupo
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,422304,1,2025,9581582.66,RJ,Medicina de Grupo
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,422304,2,2025,17279991.61,RJ,Medicina de Grupo
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,422304,3,2025,27355252.59,RJ,Medicina de Grupo
35657268000185,ASSOCIAÇÃO DE SAÚDE DO VALE,422321,1,2025,100824781.4,SC,Medicina de Grupo
35657268000185,ASSOCIAÇÃO DE SAÚDE DO VALE,422321,2,2025,187343445.99,SC,Medicina de Grupo
35657268000185,ASSOCIAÇÃO DE SAÚDE DO VALE,422321,3,2025,298286603.71,SC,Medicina de Grupo
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,422339,1,2025,498241053.11,RJ,Medicina de Grupo
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,422339,2,2025,1014381909.42,RJ,Medicina de Grupo
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,422339,3,2025,1626708366.96,RJ,Medicina de Grupo
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,422355,1,2025,6681215.8100000005,MG,Odontologia de Grupo
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,422355,2,2025,10908739.75,MG,Odontologia de Grupo
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,422355,3,2025,14810290.48,MG,Odontologia de Grupo
02753398000162,SF SISTEMAS DE SAÚDE LTDA,422371,1,2025,42053462.26,SP,Medicina de Grupo
02753398000162,SF SISTEMAS DE SAÚDE LTDA,422371,2,2025,92808623.17,SP,Medicina de Grupo
02753398000162,SF SISTEMAS DE SAÚDE LTDA,422371,3,2025,154981769.97,SP,Medicina de Grupo
37354048000108,YOU ASSISTÊNCIA MÉDICA LTDA.,422380,2,2025,28506600.32,MG,Medicina de Grupo
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,422398,1,2025,145797949.07,SP,Medicina de Grupo
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,422398,2,2025,256752519.96,SP,Medicina de Grupo
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,422398,3,2025,366484489.52,SP,Medicina de Grupo
34673588000166,BIT LIFE BENEFÍCIOS LTDA,422401,1,2025,0.0,SP,Administradora de Benefícios
34673588000166,BIT LIFE BENEFÍCIOS LTDA,422401,2,2025,0.0,SP,Administradora de Benefícios
34673588000166,BIT LIFE BENEFÍCIOS LTDA,422401,3,2025,0.0,SP,Administradora de Benefícios
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,422479,1,2025,158931.73,SP,Medicina de Grupo
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,422479,2,2025,307121.26999999996,SP,Medicina de Grupo
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,422479,3,2025,516574.93,SP,Medicina de Grupo
37319040000100,VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA,422487,1,2025,4027783.75,SP,Medicina de Grupo
37319040000100,VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA,422487,2,2025,28699190.169999998,SP,Medicina de Grupo
37319040000100,VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA,422487,3,2025,43959899.92,SP,Medicina de Grupo
37442364000131,ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.,422576,1,2025,0.0,DF,Administradora de Benefícios
37442364000131,ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.,422576,2,2025,0.0,DF,Administradora de Benefícios
37442364000131,ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.,422576,3,2025,0.0,DF,Administradora de Benefícios
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,422584,1,2025,30915694.35,BA,Medicina de Grupo
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,422584,2,2025,70851175.96000001,BA,Medicina de Grupo
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,422584,3,2025,121016454.91,BA,Medicina de Grupo
29604093000145,VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.,422592,1,2025,0.0,SP,Administradora de Benefícios
29604093000145,VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.,422592,2,2025,24358.7,SP,Administradora de Benefícios
29604093000145,VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.,422592,3,2025,28773.71,SP,Administradora de Benefícios
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,422631,1,2025,1684771687.48,RJ,Autogestão
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,422631,2,2025,3174888969.88,RJ,Autogestão
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,422631,3,2025,4632971450.38,RJ,Autogestão
40187311000126,GOCARE PLANOS DE SAUDE LTDA,422681,1,2025,161322001.9,SP,Medicina de Grupo
40187311000126,GOCARE PLANOS DE SAUDE LTDA,422681,2,2025,258287439.95,SP,Medicina de Grupo
40187311000126,GOCARE PLANOS DE SAUDE LTDA,422681,3,2025,342451961.63,SP,Medicina de Grupo
41077489000187,AMPLA PLANOS DE SAUDE LTDA,422720,2,2025,843481241.1,RJ,Medicina de Grupo
41077489000187,AMPLA PLANOS DE SAUDE LTDA,422720,3,2025,1205789304.23,RJ,Medicina de Grupo
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,422746,1,2025,3088530.16,SP,Medicina de Grupo
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,422746,2,2025,9425454.03,SP,Medicina de Grupo
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,422746,3,2025,15878034.18,SP,Medicina de Grupo
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,422754,1,2025,-108657.37000000005,SP,Medicina de Grupo
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,422754,2,2025,989359.6499999999,SP,Medicina de Grupo
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,422754,3,2025,2620603.86,SP,Medicina de Grupo
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,422762,1,2025,26088667.310000002,SP,Filantropia
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,422762,2,2025,59044999.08,SP,Filantropia
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,422762,3,2025,92677306.6,SP,Filantropia
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,422771,1,2025,83224679.36999999,SC,Medicina de Grupo
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,422771,2,2025,180199960.92,SC,Medicina de Grupo
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,422771,3,2025,308222708.73,SC,Medicina de Grupo
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,422827,1,2025,35811190.449999996,ES,Medicina de Grupo
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,422827,2,2025,76340661.9,ES,Medicina de Grupo
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,422827,3,2025,118107787.52000001,ES,Medicina de Grupo
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,422835,1,2025,20715064.41,SP,Medicina de Grupo
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,422835,2,2025,48319283.949999996,SP,Medicina de Grupo
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,422835,3,2025,73045451.71,SP,Medicina de Grupo
41715325000138,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,422941,1,2025,0.0,SP,Administradora de Benefícios
41715325000138,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,422941,2,2025,14200.0,SP,Administradora de Benefícios
41715325000138,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,422941,3,2025,14200.0,SP,Administradora de Benefícios
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,422959,1,2025,8232797.92,BA,Medicina de Grupo
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,422959,2,2025,14498939.639999999,BA,Medicina de Grupo
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,422959,3,2025,20879500.56,BA,Medicina de Grupo
42209475000132,TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI,423017,1,2025,0.0,ES,Administradora de Benefícios
42209475000132,TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI,423017,2,2025,0.0,ES,Administradora de Benefícios
42209475000132,TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI,423017,3,2025,0.0,ES,Administradora de Benefícios
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,423173,1,2025,387384965.99,SP,Medicina de Grupo
